group_id,time,value
10,3167,1,-0.017241
10,3168,1,-0.0277709999999999
10,3169,1,-0.0122189999999999
10,3170,1,-0.020361
10,3171,1,-0.018144
10,3172,1,-0.0159169999999999
10,3173,1,-0.015206
10,3174,1,-0.009066
10,3175,1,-0.021002
10,3176,1,-0.032445
10,3177,1,-0.018935
10,3178,1,-0.027851
10,3179,1,-0.0108519999999999
10,3180,1,-0.00563
10,3181,1,-0.006002
10,3182,1,-0.015713
10,3183,1,-0.015471
10,3184,1,-0.028138
10,3185,1,-0.0263829999999999
10,3186,1,-0.0210729999999999
10,3187,1,-0.025527
10,3188,1,-0.020622
10,3189,1,-0.01434
10,3190,1,-0.0270639999999999
10,3191,1,-0.009689
10,3192,1,-0.006063
10,3193,1,-0.013299
10,3194,1,-0.015659
10,3195,1,-0.01604
10,3196,1,-0.020459
10,3197,1,-0.016574
10,3198,1,-0.025767
10,3199,1,-0.016326
10,3200,1,-0.014454
10,3201,1,-0.021963
10,3202,1,-0.020635
10,3203,1,-0.021081
10,3204,1,-0.015475
10,3205,1,-0.016259
10,3206,1,-0.017612
10,3207,1,-0.021444
10,3208,1,-0.022818
10,3209,1,-0.0272709999999999
10,3210,1,-0.022053
10,3211,1,-0.012401
10,3212,1,-0.008829
10,3213,1,-0.013781
10,3214,1,-0.016963
10,3215,1,-0.014764
10,3216,1,-0.016645
10,3217,1,-0.014752
10,3218,1,-0.0150689999999999
10,3219,1,-0.012703
10,3220,1,-0.019285
10,3221,1,-0.02256
10,3222,1,-0.017263
10,3223,1,-0.017472
10,3224,1,-0.0129629999999999
10,3225,1,-0.009122
10,3226,1,-0.0155979999999999
10,3227,1,-0.019458
10,3228,1,-0.023351
10,3229,1,-0.020736
10,3230,1,-0.018281
10,3231,1,-0.018461
10,3232,1,-0.016845
10,3233,1,-0.0200599999999999
10,3234,1,-0.0206139999999999
10,3235,1,-0.0166699999999999
10,3236,1,-0.0172639999999999
10,3237,1,-0.0122
10,3238,1,-0.0155039999999999
10,3239,1,-0.016972
10,3240,1,-0.016255
10,3241,1,-0.02193
10,3242,1,-0.009195
10,3243,1,-0.013977
10,3244,1,-0.017156
10,3245,1,-0.0146169999999999
10,3246,1,-0.014121
10,3247,1,-0.015629
10,3248,1,-0.015987
10,3249,1,-0.016179
10,3250,1,-0.023472
10,3251,1,-0.025204
10,3252,1,-0.019582
10,3253,1,-0.012619
10,3254,1,-0.010742
10,3255,1,-0.014038
10,3256,1,-0.015201
10,3257,1,-0.0137949999999999
10,3258,1,-0.018494
10,3259,1,-0.016294
10,3260,1,-0.008553
10,3261,1,-0.010994
10,3262,1,-0.020918
10,3263,1,-0.0245729999999999
10,3264,1,-0.0242159999999999
10,3265,1,-0.023525
10,3266,1,-0.01504
10,3267,1,-0.01714
10,3268,1,-0.0173259999999999
10,3269,1,-0.017093
10,3270,1,-0.0207
10,3271,1,-0.020384
10,3272,1,-0.011746
10,3273,1,-0.005836
10,3274,1,-0.010265
10,3275,1,-0.014331
10,3276,1,-0.019135
10,3277,1,-0.0215889999999999
10,3278,1,-0.017843
10,3279,1,-0.022178
10,3280,1,-0.011212
10,3281,1,-0.020301
10,3282,1,-0.024554
10,3283,1,-0.022478
10,3284,1,-0.019422
10,3285,1,-0.016497
10,3286,1,-0.015237
10,3287,1,-0.019481
10,3288,1,-0.020832
10,3289,1,-0.01975
10,3290,1,-0.018682
10,3291,1,-0.012105
10,3292,1,-0.014034
10,3293,1,-0.014464
10,3294,1,-0.020456
10,3295,1,-0.02245
10,3296,1,-0.01707
10,3297,1,-0.019223
10,3298,1,-0.0143919999999999
10,3299,1,-0.01663
10,3300,1,-0.0208819999999999
10,3301,1,-0.019715
10,3302,1,-0.016853
10,3303,1,-0.017461
10,3304,1,-0.015805
10,3305,1,-0.019068
10,3306,1,-0.020659
10,3307,1,-0.020047
10,3308,1,-0.0155919999999999
10,3309,1,-0.016967
10,3310,1,-0.017651
10,3311,1,-0.016846
10,3312,1,-0.020427
10,3313,1,-0.019558
10,3314,1,-0.015128
10,3315,1,-0.020376
10,3316,1,-0.016058
10,3317,1,-0.018349
10,3318,1,-0.019742
10,3319,1,-0.019264
10,3320,1,-0.015487
10,3321,1,-0.013169
10,3322,1,-0.0184539999999999
10,3323,1,-0.020416
10,3324,1,-0.0284649999999999
10,3325,1,-0.019534
10,3326,1,-0.013288
10,3327,1,-0.012148
10,3328,1,-0.008845
10,3329,1,-0.019982
10,3330,1,-0.027482
10,3331,1,-0.0236849999999999
10,3332,1,-0.020384
10,3333,1,-0.015322
10,3334,1,-0.007912
10,3335,1,-0.019413
10,3336,1,-0.020005
10,3337,1,-0.016709
10,3338,1,-0.019069
10,3339,1,-0.009679
10,3340,1,-0.010695
10,3341,1,-0.011888
10,3342,1,-0.01871
10,3343,1,-0.024909
10,3344,1,-0.02081
10,3345,1,-0.014476
10,3346,1,-0.0103629999999999
10,3347,1,-0.012
10,3348,1,-0.019994
10,3349,1,-0.023673
10,3350,1,-0.022494
10,3351,1,-0.019159
10,3352,1,-0.0149229999999999
10,3353,1,-0.013104
10,3354,1,-0.017236
10,3355,1,-0.020058
10,3356,1,-0.021896
10,3357,1,-0.017515
10,3358,1,-0.017687
10,3359,1,-0.0129449999999999
10,3360,1,-0.018541
10,3361,1,-0.009885
10,3362,1,-0.017915
10,3363,1,-0.015786
10,3364,1,-0.014108
10,3365,1,-0.028691
10,3366,1,-0.013816
10,3367,1,-0.01187
10,3368,1,-0.015206
10,3369,1,-0.0147979999999999
10,3370,1,-0.016962
10,3371,1,-0.021102
10,3372,1,-0.023286
10,3373,1,-0.019896
10,3374,1,-0.018537
10,3375,1,-0.018987
10,3376,1,-0.011043
10,3377,1,-0.013343
10,3378,1,-0.017751
10,3379,1,-0.018044
10,3380,1,-0.018769
10,3381,1,-0.01402
10,3382,1,-0.013346
10,3383,1,-0.0279089999999999
10,3384,1,-0.016318
10,3385,1,-0.0202889999999999
10,3386,1,-0.0067769999999999
10,3387,1,-0.002717
10,3388,1,-0.010531
10,3389,1,-0.028547
10,3390,1,-0.017661
10,3391,1,-0.02352
10,3392,1,-0.022264
10,3393,1,-0.012264
10,3394,1,-0.010745
10,3395,1,-0.018853
10,3396,1,-0.02482
10,3397,1,-0.02298
10,3398,1,-0.014251
10,3399,1,-0.0147229999999999
10,3400,1,-0.023413
10,3401,1,-0.0271889999999999
10,3402,1,-0.01102
10,3403,1,-0.021391
10,3404,1,-0.0099049999999999
10,3405,1,-0.016935
10,3406,1,-0.019535
10,3407,1,-0.0256899999999999
10,3408,1,-0.0268519999999999
10,3409,1,-0.027547
10,3410,1,-0.02126
10,3411,1,-0.0152139999999999
10,3412,1,-0.010092
10,3413,1,-0.0150889999999999
10,3414,1,-0.0130599999999999
10,3415,1,-0.0148849999999999
10,3416,1,-0.025549
10,3417,1,-0.019284
10,3418,1,-0.0156819999999999
10,3419,1,-0.019844
10,3420,1,-0.019633
10,3421,1,-0.0269879999999999
10,3422,1,-0.011725
10,3423,1,-0.012988
10,3424,1,-0.0139099999999999
10,3425,1,-0.014332
10,3426,1,-0.0139379999999999
10,3427,1,-0.01788
10,3428,1,-0.023229
10,3429,1,-0.024373
10,3430,1,-0.01266
10,3431,1,-0.021247
10,3432,1,-0.019005
10,3433,1,-0.02058
10,3434,1,-0.018244
10,3435,1,-0.018588
10,3436,1,-0.020279
10,3437,1,-0.019119
10,3438,1,-0.016274
10,3439,1,-0.018352
10,3440,1,-0.018798
10,3441,1,-0.01732
10,3442,1,-0.011278
10,3443,1,-0.011708
10,3444,1,-0.014778
10,3445,1,-0.021778
10,3446,1,-0.0236539999999999
10,3447,1,-0.019874
10,3448,1,-0.011581
10,3449,1,-0.013666
10,3450,1,-0.011295
10,3451,1,-0.018736
10,3452,1,-0.0230669999999999
10,3453,1,-0.022725
10,3454,1,-0.020225
10,3455,1,-0.015343
10,3456,1,-0.010108
10,3457,1,-0.020544
10,3458,1,-0.022583
10,3459,1,-0.020002
10,3460,1,-0.017613
10,3461,1,-0.009791
10,3462,1,-0.011995
10,3463,1,-0.012654
10,3464,1,-0.016121
10,3465,1,-0.022161
10,3466,1,-0.018316
10,3467,1,-0.0147229999999999
10,3468,1,-0.007923
10,3469,1,-0.016559
10,3470,1,-0.023888
10,3471,1,-0.022823
10,3472,1,-0.021865
10,3473,1,-0.017202
10,3474,1,-0.012288
10,3475,1,-0.0130669999999999
10,3476,1,-0.016258
10,3477,1,-0.021773
10,3478,1,-0.0212389999999999
10,3479,1,-0.01274
10,3480,1,-0.016118
10,3481,1,-0.014888
10,3482,1,-0.019398
10,3483,1,-0.014584
10,3484,1,-0.019593
10,3485,1,-0.012994
10,3486,1,-0.011307
10,3487,1,-0.018614
10,3488,1,-0.017233
10,3489,1,-0.017888
10,3490,1,-0.02305
10,3491,1,-0.013972
10,3492,1,-0.017515
10,3493,1,-0.021223
10,3494,1,-0.017343
10,3495,1,-0.015393
10,3496,1,-0.016347
10,3497,1,-0.0152
10,3498,1,-0.014357
10,3499,1,-0.019074
10,3500,1,-0.020808
10,3501,1,-0.0218949999999999
10,3502,1,-0.020995
10,3503,1,-0.013394
10,3504,1,-0.0146889999999999
10,3505,1,-0.014454
10,3506,1,-0.019918
10,3507,1,-0.023493
10,3508,1,-0.016966
10,3509,1,-0.014332
10,3510,1,-0.009264
10,3511,1,-0.012734
10,3512,1,-0.023418
10,3513,1,-0.023912
10,3514,1,-0.023296
10,3515,1,-0.016118
10,3516,1,-0.009475
10,3517,1,-0.011845
10,3518,1,-0.020677
10,3519,1,-0.016296
10,3520,1,-0.022844
10,3521,1,-0.019053
10,3522,1,-0.017827
10,3523,1,-0.01586
10,3524,1,-0.015608
10,3525,1,-0.026019
10,3526,1,-0.026652
10,3527,1,-0.020302
10,3528,1,-0.012388
10,3529,1,-0.0145199999999999
10,3530,1,-0.015175
10,3531,1,-0.020471
10,3532,1,-0.025099
10,3533,1,-0.019605
10,3534,1,-0.016118
10,3535,1,-0.015635
10,3536,1,-0.015228
10,3537,1,-0.0172949999999999
10,3538,1,-0.021934
10,3539,1,-0.017996
10,3540,1,-0.014194
10,3541,1,-0.013526
10,3542,1,-0.015075
10,3543,1,-0.018478
10,3544,1,-0.018043
10,3545,1,-0.0184849999999999
10,3546,1,-0.016827
10,3547,1,-0.017131
10,3548,1,-0.0165449999999999
10,3549,1,-0.018641
10,3550,1,-0.027458
10,3551,1,-0.020463
10,3552,1,-0.011059
10,3553,1,-0.018054
10,3554,1,-0.011968
10,3555,1,-0.019829
10,3556,1,-0.023559
10,3557,1,-0.019225
10,3558,1,-0.020824
10,3559,1,-0.015045
10,3560,1,-0.016512
10,3561,1,-0.01984
10,3562,1,-0.0180199999999999
10,3563,1,-0.018087
10,3564,1,-0.011528
10,3565,1,-0.009521
10,3566,1,-0.012511
10,3567,1,-0.018963
10,3568,1,-0.0250729999999999
10,3569,1,-0.025434
10,3570,1,-0.01522
10,3571,1,-0.0149629999999999
10,3572,1,-0.011573
10,3573,1,-0.0216629999999999
10,3574,1,-0.025639
10,3575,1,-0.0150419999999999
10,3576,1,-0.009598
10,3577,1,-0.014071
10,3578,1,-0.0133
10,3579,1,-0.01656
10,3580,1,-0.0251979999999999
10,3581,1,-0.020153
10,3582,1,-0.01822
10,3583,1,-0.013588
10,3584,1,-0.011751
10,3585,1,-0.017574
10,3586,1,-0.021266
10,3587,1,-0.020567
10,3588,1,-0.01919
10,3589,1,-0.016094
10,3590,1,-0.006281
10,3591,1,-0.01697
10,3592,1,-0.018516
10,3593,1,-0.02541
10,3594,1,-0.025764
10,3595,1,-0.015923
10,3596,1,-0.004398
10,3597,1,-0.009188
10,3598,1,-0.015413
10,3599,1,-0.022412
10,3600,1,-0.020053
10,3601,1,-0.0189949999999999
10,3602,1,-0.020845
10,3603,1,-0.021325
10,3604,1,-0.024433
10,3605,1,-0.0222629999999999
10,3606,1,-0.022425
10,3607,1,-0.011208
10,3608,1,-0.0070849999999999
10,3609,1,-0.012695
10,3610,1,-0.016051
10,3611,1,-0.02069
10,3612,1,-0.017217
10,3613,1,-0.022448
10,3614,1,-0.017958
10,3615,1,-0.024715
10,3616,1,-0.02745
10,3617,1,-0.027755
10,3618,1,-0.022096
10,3619,1,-0.022155
10,3620,1,0.001625
10,3621,1,-0.008034
10,3622,1,-0.030891
10,3623,1,-0.027917
10,3624,1,-0.023625
10,3625,1,-0.015093
10,3626,1,-0.010289
10,3627,1,-0.019937
10,3628,1,-0.015636
10,3629,1,-0.0170069999999999
10,3630,1,-0.020878
10,3631,1,-0.009234
10,3632,1,-0.008887
10,3633,1,-0.019851
10,3634,1,-0.031454
10,3635,1,-0.032767
10,3636,1,-0.0245
10,3637,1,-0.01485
10,3638,1,-0.010583
10,3639,1,-0.015979
10,3640,1,-0.012618
10,3641,1,-0.0221379999999999
10,3642,1,-0.018722
10,3643,1,-0.016981
10,3644,1,-0.0168639999999999
10,3645,1,-0.0070459999999999
10,3646,1,-0.020145
10,3647,1,-0.019078
10,3648,1,-0.0169969999999999
10,3649,1,-0.02588
10,3650,1,-0.014583
10,3651,1,-0.016931
10,3652,1,-0.021092
10,3653,1,-0.020313
10,3654,1,-0.027624
10,3655,1,-0.0176699999999999
10,3656,1,-0.008868
10,3657,1,-0.015112
10,3658,1,-0.0167669999999999
10,3659,1,-0.013781
10,3660,1,-0.02109
10,3661,1,-0.012971
10,3662,1,-0.015068
10,3663,1,-0.014629
10,3664,1,-0.018943
10,3665,1,-0.024359
10,3666,1,-0.020205
10,3667,1,-0.0160979999999999
10,3668,1,-0.013518
10,3669,1,-0.0142
10,3670,1,-0.015793
10,3671,1,-0.021077
10,3672,1,-0.026562
10,3673,1,-0.01645
10,3674,1,-0.011521
10,3675,1,-0.01441
10,3676,1,-0.008888
10,3677,1,-0.016547
10,3678,1,-0.02264
10,3679,1,-0.017514
10,3680,1,-0.016215
10,3681,1,-0.015002
10,3682,1,-0.0178949999999999
10,3683,1,-0.02532
10,3684,1,-0.023204
10,3685,1,-0.017699
10,3686,1,-0.0167
10,3687,1,-0.013646
10,3688,1,-0.010136
10,3689,1,-0.015706
10,3690,1,-0.018526
10,3691,1,-0.018932
10,3692,1,-0.011204
10,3693,1,-0.011568
10,3694,1,-0.013902
10,3695,1,-0.021595
10,3696,1,-0.02634
10,3697,1,-0.016267
10,3698,1,-0.010115
10,3699,1,-0.012076
10,3700,1,-0.016533
10,3701,1,-0.020837
10,3702,1,-0.025623
10,3703,1,-0.025384
10,3704,1,-0.018455
10,3705,1,-0.017136
10,3706,1,-0.0140229999999999
10,3707,1,-0.0178389999999999
10,3708,1,-0.020153
10,3709,1,-0.015123
10,3710,1,-0.015334
10,3711,1,-0.015159
10,3712,1,-0.008498
10,3713,1,-0.017179
10,3714,1,-0.020475
10,3715,1,-0.023148
10,3716,1,-0.022056
10,3717,1,-0.012014
10,3718,1,-0.007373
10,3719,1,-0.015897
10,3720,1,-0.024902
10,3721,1,-0.0218849999999999
10,3722,1,-0.020791
10,3723,1,-0.013883
10,3724,1,-0.016736
10,3725,1,-0.015037
10,3726,1,-0.015782
10,3727,1,-0.0201949999999999
10,3728,1,-0.024427
10,3729,1,-0.013779
10,3730,1,-0.017613
10,3731,1,-0.017727
10,3732,1,-0.021051
10,3733,1,-0.019166
10,3734,1,-0.019303
10,3735,1,-0.013932
10,3736,1,-0.010728
10,3737,1,-0.01613
10,3738,1,-0.023798
10,3739,1,-0.021824
10,3740,1,-0.019996
10,3741,1,-0.015198
10,3742,1,-0.015036
10,3743,1,-0.019203
10,3744,1,-0.021206
10,3745,1,-0.0256899999999999
10,3746,1,-0.020612
10,3747,1,-0.01266
10,3748,1,-0.011372
10,3749,1,-0.017438
10,3750,1,-0.019797
10,3751,1,-0.0249689999999999
10,3752,1,-0.020458
10,3753,1,-0.0151919999999999
10,3754,1,-0.005759
10,3755,1,-0.014802
10,3756,1,-0.025535
10,3757,1,-0.02071
10,3758,1,-0.021331
10,3759,1,-0.019308
10,3760,1,-0.012872
10,3761,1,-0.016972
10,3762,1,-0.017089
10,3763,1,-0.023242
10,3764,1,-0.024291
10,3765,1,-0.018811
10,3766,1,-0.009796
10,3767,1,-0.009725
10,3768,1,-0.014535
10,3769,1,-0.0153759999999999
10,3770,1,-0.022677
10,3771,1,-0.016666
10,3772,1,-0.017664
10,3773,1,-0.0206
10,3774,1,-0.0181069999999999
10,3775,1,-0.020677
10,3776,1,-0.021817
10,3777,1,-0.015903
10,3778,1,-0.008472
10,3779,1,-0.0144
10,3780,1,-0.017015
10,3781,1,-0.024686
10,3782,1,-0.018768
10,3783,1,-0.016509
10,3784,1,-0.015135
10,3785,1,-0.0161949999999999
10,3786,1,-0.015988
10,3787,1,-0.01724
10,3788,1,-0.0174479999999999
10,3789,1,-0.01107
10,3790,1,-0.0140259999999999
10,3791,1,-0.016748
10,3792,1,-0.019433
10,3793,1,-0.0258209999999999
10,3794,1,-0.028735
10,3795,1,-0.016821
10,3796,1,-0.010798
10,3797,1,-0.0121269999999999
10,3798,1,-0.010518
10,3799,1,-0.020704
10,3800,1,-0.026095
10,3801,1,-0.017542
10,3802,1,-0.014473
10,3803,1,-0.0107739999999999
10,3804,1,-0.016125
10,3805,1,-0.023434
10,3806,1,-0.021966
10,3807,1,-0.015346
10,3808,1,-0.019601
10,3809,1,-0.013193
10,3810,1,-0.013621
10,3811,1,-0.01914
10,3812,1,-0.018322
10,3813,1,-0.0188449999999999
10,3814,1,-0.014378
10,3815,1,-0.0134169999999999
10,3816,1,-0.013628
10,3817,1,-0.017711
10,3818,1,-0.02025
10,3819,1,-0.018035
10,3820,1,-0.015224
10,3821,1,-0.0174129999999999
10,3822,1,-0.019875
10,3823,1,-0.025743
10,3824,1,-0.0252669999999999
10,3825,1,-0.021393
10,3826,1,-0.021218
10,3827,1,-0.015503
10,3828,1,-0.008915
10,3829,1,-0.019006
10,3830,1,-0.021621
10,3831,1,-0.015855
10,3832,1,-0.017622
10,3833,1,-0.01906
10,3834,1,-0.0155719999999999
10,3835,1,-0.023778
10,3836,1,-0.019476
10,3837,1,-0.018843
10,3838,1,-0.012329
10,3839,1,-0.0103209999999999
10,3840,1,-0.014156
10,3841,1,-0.020326
10,3842,1,-0.022728
10,3843,1,-0.023715
10,3844,1,-0.0213639999999999
10,3845,1,-0.013611
10,3846,1,-0.017997
10,3847,1,-0.015635
10,3848,1,-0.0063409999999999
10,3849,1,-0.0122379999999999
10,3850,1,-0.015999
10,3851,1,-0.025363
10,3852,1,-0.016622
10,3853,1,-0.016128
10,3854,1,-0.028973
10,3855,1,-0.0259079999999999
10,3856,1,-0.018822
10,3857,1,-0.01093
10,3858,1,-0.017471
10,3859,1,-0.018944
10,3860,1,-0.038597
10,3861,1,-0.015652
10,3862,1,-0.019706
10,3863,1,-0.00586
10,3864,1,-0.005634
10,3865,1,-0.017854
10,3866,1,-0.017155
10,3867,1,-0.025369
10,3868,1,-0.024298
10,3869,1,-0.018767
10,3870,1,-0.013961
10,3871,1,-0.0127549999999999
10,3872,1,-0.020683
10,3873,1,-0.017195
10,3874,1,-0.020306
10,3875,1,-0.012406
10,3876,1,-0.00873
10,3877,1,-0.016506
10,3878,1,-0.02375
10,3879,1,-0.030583
10,3880,1,-0.03247
10,3881,1,-0.015717
10,3882,1,-0.012634
10,3883,1,-0.011847
10,3884,1,-0.006876
10,3885,1,-0.017606
10,3886,1,-0.023198
10,3887,1,-0.015491
10,3888,1,-0.011001
10,3889,1,-0.016196
10,3890,1,-0.016412
10,3891,1,-0.016745
10,3892,1,-0.0304189999999999
10,3893,1,-0.014156
10,3894,1,-0.017293
10,3895,1,-0.0159449999999999
10,3896,1,-0.01403
10,3897,1,-0.0266399999999999
10,3898,1,-0.016244
10,3899,1,-0.015115
10,3900,1,-0.016975
10,3901,1,-0.014828
10,3902,1,-0.0213819999999999
10,3903,1,-0.022472
10,3904,1,-0.016933
10,3905,1,-0.016085
10,3906,1,-0.013368
10,3907,1,-0.0103299999999999
10,3908,1,-0.020217
10,3909,1,-0.019049
10,3910,1,-0.017248
10,3911,1,-0.015365
10,3912,1,-0.013783
10,3913,1,-0.017657
10,3914,1,-0.022741
10,3915,1,-0.019638
10,3916,1,-0.020682
10,3917,1,-0.011822
10,3918,1,-0.004811
10,3919,1,-0.012281
10,3920,1,-0.01304
10,3921,1,-0.024347
10,3922,1,-0.025122
10,3923,1,-0.026794
10,3924,1,-0.012508
10,3925,1,-0.011936
10,3926,1,-0.020655
10,3927,1,-0.023427
10,3928,1,-0.027187
10,3929,1,-0.014306
10,3930,1,-0.016497
10,3931,1,-0.012736
10,3932,1,-0.01649
10,3933,1,-0.025265
10,3934,1,-0.01578
10,3935,1,-0.0141509999999999
10,3936,1,-0.014494
10,3937,1,-0.014515
10,3938,1,-0.012144
10,3939,1,-0.017455
10,3940,1,-0.020781
10,3941,1,-0.019544
10,3942,1,-0.017755
10,3943,1,-0.018211
10,3944,1,-0.018003
10,3945,1,-0.026531
10,3946,1,-0.023797
10,3947,1,-0.019547
10,3948,1,-0.0143349999999999
10,3949,1,-0.011537
10,3950,1,-0.010947
10,3951,1,-0.01749
10,3952,1,-0.016318
10,3953,1,-0.014541
10,3954,1,-0.012605
10,3955,1,-0.015267
10,3956,1,-0.015655
10,3957,1,-0.024275
10,3958,1,-0.027063
10,3959,1,-0.023453
10,3960,1,-0.020177
10,3961,1,-0.011979
10,3962,1,-0.012496
10,3963,1,-0.021174
10,3964,1,-0.018532
10,3965,1,-0.015071
10,3966,1,-0.015913
10,3967,1,-0.015691
10,3968,1,-0.018466
10,3969,1,-0.016467
10,3970,1,-0.016077
10,3971,1,-0.018955
10,3972,1,-0.017461
10,3973,1,-0.0164729999999999
10,3974,1,-0.019818
10,3975,1,-0.02548
10,3976,1,-0.027393
10,3977,1,-0.018239
10,3978,1,-0.014871
10,3979,1,-0.01234
10,3980,1,-0.016952
10,3981,1,-0.019982
10,3982,1,-0.023378
10,3983,1,-0.022971
10,3984,1,-0.011522
10,3985,1,-0.009443
10,3986,1,-0.018021
10,3987,1,-0.019299
10,3988,1,-0.015413
10,3989,1,-0.022791
10,3990,1,-0.016336
10,3991,1,-0.016203
10,3992,1,-0.012191
10,3993,1,-0.017966
10,3994,1,-0.028417
10,3995,1,-0.019274
10,3996,1,-0.023583
10,3997,1,-0.014457
10,3998,1,-0.005697
10,3999,1,-0.0139639999999999
10,4000,1,-0.018316
10,4001,1,-0.021771
10,4002,1,-0.023337
10,4003,1,-0.017475
10,4004,1,-0.014122
10,4005,1,-0.0173889999999999
10,4006,1,-0.016377
10,4007,1,-0.021762
10,4008,1,-0.02313
10,4009,1,-0.018072
10,4010,1,-0.015517
10,4011,1,-0.018115
10,4012,1,-0.014939
10,4013,1,-0.012376
10,4014,1,-0.023609
10,4015,1,-0.007459
10,4016,1,-0.021417
10,4017,1,-0.021061
10,4018,1,-0.009549
10,4019,1,-0.016637
10,4020,1,-0.013321
10,4021,1,-0.015776
10,4022,1,-0.015868
10,4023,1,-0.016886
10,4024,1,-0.022111
10,4025,1,-0.019383
10,4026,1,-0.015233
10,4027,1,-0.015392
10,4028,1,-0.019385
10,4029,1,-0.015905
10,4030,1,-0.025604
10,4031,1,-0.020217
10,4032,1,-0.0137169999999999
10,4033,1,-0.009283
10,4034,1,-0.009414
10,4035,1,-0.018826
10,4036,1,-0.021469
10,4037,1,-0.023011
10,4038,1,-0.024999
10,4039,1,-0.011714
10,4040,1,-0.008749
10,4041,1,-0.0148919999999999
10,4042,1,-0.017942
10,4043,1,-0.023284
10,4044,1,-0.027454
10,4045,1,-0.016359
10,4046,1,-0.007849
10,4047,1,-0.010798
10,4048,1,-0.0193939999999999
10,4049,1,-0.020748
10,4050,1,-0.025168
10,4051,1,-0.018215
10,4052,1,-0.01734
10,4053,1,-0.01039
10,4054,1,-0.019371
10,4055,1,-0.018001
10,4056,1,-0.017018
10,4057,1,-0.01725
10,4058,1,-0.014211
10,4059,1,-0.021711
10,4060,1,-0.015781
10,4061,1,-0.018418
10,4062,1,-0.014572
10,4063,1,-0.01791
10,4064,1,-0.027089
10,4065,1,-0.024237
10,4066,1,-0.02052
10,4067,1,-0.020849
10,4068,1,-0.017214
10,4069,1,-0.010274
10,4070,1,-0.015862
10,4071,1,-0.018299
10,4072,1,-0.013401
10,4073,1,-0.018482
10,4074,1,-0.018931
10,4075,1,-0.015666
10,4076,1,-0.015745
10,4077,1,-0.027884
10,4078,1,-0.021393
10,4079,1,-0.028229
10,4080,1,-0.016305
10,4081,1,-0.0077
10,4082,1,-0.003998
10,4083,1,-0.011554
10,4084,1,-0.018516
10,4085,1,-0.027892
10,4086,1,-0.031663
10,4087,1,-0.0164449999999999
10,4088,1,-0.013793
10,4089,1,-0.0155509999999999
10,4090,1,-0.013421
10,4091,1,-0.021372
10,4092,1,-0.033895
10,4093,1,-0.0177419999999999
10,4094,1,-0.02485
10,4095,1,-0.000963
10,4096,1,-0.0043409999999999
10,4097,1,-0.017434
10,4098,1,-0.023543
10,4099,1,-0.028785
10,4100,1,-0.022161
10,4101,1,-0.016634
10,4102,1,-0.021427
10,4103,1,-0.01616
10,4104,1,-0.0269879999999999
10,4105,1,-0.011627
10,4106,1,-0.015103
10,4107,1,-0.006765
10,4108,1,-0.020777
10,4109,1,-0.016643
10,4110,1,-0.016694
10,4111,1,-0.026451
10,4112,1,-0.0264839999999999
10,4113,1,-0.012868
10,4114,1,-0.011742
10,4115,1,-0.0069849999999999
10,4116,1,-0.0153879999999999
10,4117,1,-0.014417
10,4118,1,-0.01522
10,4119,1,-0.018179
10,4120,1,-0.013137
10,4121,1,-0.020571
10,4122,1,-0.026672
10,4123,1,-0.026416
10,4124,1,-0.024541
10,4125,1,-0.0126489999999999
10,4126,1,-0.006036
10,4127,1,-0.011854
10,4128,1,-0.016043
10,4129,1,-0.022771
10,4130,1,-0.024647
10,4131,1,-0.022521
10,4132,1,-0.016459
10,4133,1,-0.017343
10,4134,1,-0.010137
10,4135,1,-0.011965
10,4136,1,-0.018712
10,4137,1,-0.012437
10,4138,1,-0.018496
10,4139,1,-0.017306
10,4140,1,-0.018749
10,4141,1,-0.019021
10,4142,1,-0.014253
10,4143,1,-0.013574
10,4144,1,-0.010472
10,4145,1,-0.018771
10,4146,1,-0.015784
10,4147,1,-0.0128759999999999
10,4148,1,-0.018055
10,4149,1,-0.024049
10,4150,1,-0.021148
10,4151,1,-0.020994
10,4152,1,-0.020521
10,4153,1,-0.020706
10,4154,1,-0.016602
10,4155,1,-0.004459
10,4156,1,-0.008986
10,4157,1,-0.020452
10,4158,1,-0.020796
10,4159,1,-0.021585
10,4160,1,-0.023472
10,4161,1,-0.013985
10,4162,1,-0.014478
10,4163,1,-0.011814
10,4164,1,-0.014707
10,4165,1,-0.023548
10,4166,1,-0.023547
10,4167,1,-0.016027
10,4168,1,-0.007539
10,4169,1,-0.0134669999999999
10,4170,1,-0.017246
10,4171,1,-0.01906
10,4172,1,-0.020877
10,4173,1,-0.018569
10,4174,1,-0.021915
10,4175,1,-0.010076
10,4176,1,-0.019527
10,4177,1,-0.017534
10,4178,1,-0.022443
10,4179,1,-0.011741
10,4180,1,-0.01504
10,4181,1,-0.014803
10,4182,1,-0.018075
10,4183,1,-0.018009
10,4184,1,-0.02229
10,4185,1,-0.02114
10,4186,1,-0.018187
10,4187,1,-0.015253
10,4188,1,-0.016811
10,4189,1,-0.022996
10,4190,1,-0.021503
10,4191,1,-0.0157229999999999
10,4192,1,-0.017542
10,4193,1,-0.015288
10,4194,1,-0.0144039999999999
10,4195,1,-0.020846
10,4196,1,-0.019947
10,4197,1,-0.016424
10,4198,1,-0.0164659999999999
10,4199,1,-0.01364
10,4200,1,-0.016069
10,4201,1,-0.019929
10,4202,1,-0.021453
